,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId
1601,MASTER,mmfsKT1bT4dRm1hKG7BYcsiAcI3sdz_r9o01RrrFRUDMlmA,ZoidC,44,449,456,False,False,True,False,msehmV1QVSis6l4dqS8xC0UixeUwf0sCZs0NidDmSOwU_g
1602,MASTER,jpa6eZeA2fqS2JwT9K7KH8uBztzWIAKb72TgI43JSwUsxt7G,Coochie Juice,162,144,109,False,False,False,False,wkeJ_MtrEgJj0fTrmmTlwszbV2W-0e9fjzjFSDYhaJ8MqzeGlCiXXXyI
1603,MASTER,pUABoTKyiL2kW10WSBC120oT8DhdIKn8NgXtqANYryehb0A,Apink Chorong,17,293,284,False,False,True,True,WLrfunu3m2-aI_Yj-jPH6s03a-5LBW2jC7efMvSQlmEkvrVWZ9dWqVPK
1604,MASTER,tAgvMdQBeifDE7wwfk9U-vzJ-bpP-sgEFsukHKG08MUwmSs,BillyBalarky,0,329,304,False,False,False,False,QU79OZxKesmHfZCX0a9rCaJ7Wrp142IElTKaLtEehqjRrJovhCxB0pUm
1605,MASTER,sdoJsOF5OZiVGPgAPGPACsAkulNaUqK6AwCJ6RcEkKfFLns,tsong,1,207,188,False,False,False,False,WTZq08SToANDWIehD7FaGnELdiT5mnSkrXEZUh5M2HR0PWo
1606,MASTER,2M0IjfCpckCakOlauE5Y2YjS-ZTx4dOzG2G224w3iAkBwBtg,im a bad beach,54,221,186,False,False,False,False,WxsdKcuH8RrMT9GAsguDLPjeacqdlnmdwRguMa-RF-f3jF8S2NVLsyK5
1607,MASTER,YHUI2F9hj-2-W4RakeXEYPZMo350FZV0C4GQv03b2_xRvx4,Rekeri,88,140,130,False,False,False,False,E941JnA-dqAsLjXeiAyEClbo8dUfOTklXhv8gY7D0p3vyQ
1608,MASTER,UPUqmZGGRZxHtpP8v8I-5oxKtZYXS5SQl3teFJb8OOwJs1g,vka,94,106,93,False,False,False,False,N3Bip-Q5m4MnugTIo_RoWJ7Qga894bPE3ShRvj8q80vvVKs
1609,MASTER,XG9r6LlQUact3-sFCwt3lWJ-lSOnp4SBRkOwfB7s88Y_K1R2vKwVT9hGfw,ÂDC ŠÛPERŚTAR,1,244,206,False,False,True,False,qU_uMbJdrOX6Rhrk8Wq1q7Z1Ozy2I6MaJCwJ-ID2-6CeA6WMy1Usj2ep
1610,MASTER,5pwLMrv20x8ZQ2Uqu4UyBdMASmns6AprgMbenCvTtU0nptk,Lokidosi,95,110,92,False,False,False,True,BR6bfPEHFMBBgoZy3qJ4huyE1N96o-y4FhyejQOc-HqoPw
1611,MASTER,EgoKG_JMuA-_PL-xZwFelllK2ghtW6MTH8rzbZzMhz7hyRw,lbxx txbb,36,84,73,False,False,True,False,FstYIUlRghhpx9BpS1d2wJAXz4dU9HXnFUBgvIB8wSDIdTo
1612,MASTER,dq4Z9AiolDd8oZkqfy6ItAAYQUrf8DCO8cGIM57TRBnKhAQ,zhong lu dui ju,43,192,172,False,False,True,False,EurBu1htmXkHyAZV-kWMwRgUVCJtYoaqUdtG-4__loZuG2k
1613,MASTER,IrlAYE5KudcNLugIcDTsPNdn2vixNK49Q-EQoSewZUYVu9g,Abedz,24,60,49,False,False,False,False,JDe6rURFHDchGf2AgG5Sagp_ZdVvkquV0BCOV0cY_kXOa-A
1614,MASTER,To2VbZqtVx_NRtyo4Qs8gzE2CxosEOQMlPww5HphVZjiCRY,Tendies2,0,78,64,False,False,True,False,qDJlOZ73toSivNtBLIZVH_7v3GPDK9lRMnPnA3_mAEIePFQ
1615,MASTER,cH-QpRfRHdpuXT8qzhxdjQVCRlokk1wnnDtAOXflNrCHy70,ˇGucciˇ,113,77,62,False,False,True,False,UtqprOsMclnWmNSkao8Z1DeMaNu2e4gAzvXcT1Rdi80gVmU
1616,MASTER,oSZiXaiNFQ8s2zNPhV3W84PwHLkFqYvqId5nVosg3r--e-8,Veiga,85,230,212,False,False,False,False,fQ8I0nszUkSFLZp7VuNw8ArsuixJ15sxI-rXMUghKgn8KQ
1617,MASTER,OJh4b4JEx8sLoQx5eZ_DoYJWXDSl-NfTEuIXo9CtHk-3sPI,Nasteey,213,162,157,False,False,False,False,VQTl0SeYjdllGZtMP2PZHqsBImdrmdN_b5CBXVcMguWj1ok
1618,MASTER,wJ-UcTRz0qjJxadYbvUPnnIw0cybGUznqOAmDeAET9pbk0U,MiMi XoX,34,206,112,False,False,False,False,7fxH9VHCtB_kK9BHa257X3GhoJ4z3bbdy5WH_5jm03F3zqY
1619,MASTER,TfbMmLEBBui5C5Nm24kC7cHUK3WqscEXEU5S-UnQlD0LdjQ,LeastGayMan,73,207,191,False,False,False,False,UpYYZFd2H_rdDl3cvLi4WV8f7386lxuU9xYL7ZJs3jr0RYo
1620,MASTER,8q-UnRyy0d_7Cy4gZzPfEoT49lAU_cee8K289MlcqXwmuNgQi-QSli78Jg,dali van picass0,103,74,72,False,False,False,False,SrRUn5SEaZ_144RM4WlVE3YyxwRaa-Mk1qpBVXmIYRpjCzYcV7pC355b
1621,MASTER,ZhlaGrvsyr1OI1Kzgm6QYKMwvzYfvL4XKU4_oeF27xLKyLy5,barcode stomper,38,27,23,False,False,False,False,ykXJ20nMIw8G8xa1TDO4ALtSwpLKKNaInVZMjmTwpxp8fIL-FimntAEh
1622,MASTER,QV-s8iWL6avxINvfUfMOiziA7VCwNLZMR-GARntVzfsPTII,l DO NOT TALK,33,448,443,False,False,False,False,eZXwqLDMdJ9O1yAXu90mTzBysc5RGYtnEJ6uU7evbqBpXpI
1623,MASTER,nKzx_Yv-Y7GEUWX1x_E3E2LVXgecyO8mbkMFnL0J9DKF9mU,AzogTheTaxFiler,53,23,13,False,False,True,True,Mql9Ia8kMeTXIAJH0y9-E23umZfJsHFLR20AUY4LoWbZFDw
1624,MASTER,Dk9GQ-1MkRv0Ug6Wok9Lgl80zeLTz4gzb3t8c2JANv3xNO0,P1Tony TwTv,1,227,189,False,False,True,False,f9nwY3-koRzl1GQodiU6NqLNulGSURNjSghRMllZG4h0nA
1625,MASTER,TipAqbzNw77b9R4p3xgIPkvQomdP1QNuT75oH_Ojdk0qPnE,Gnashti,54,135,103,False,False,False,False,s-XOqZv25LkuSVDgji8xoXknBj5pFq7E5wzbvPgb9JoVkA
1626,MASTER,tm46jRO9SvNCKCSpOXdCn01CJVAgE-nq4NXENtVDJfe60R4,TeéKay,276,513,476,False,False,True,True,xj38BoD_sKhrCjO8vwnLyFQNahM-rRQittHCODEctxHKGQ
1627,MASTER,HJdlNIhP7lrc69i81xS7whp9ab8OZ41TxLrDbvXylvisezA,BadWoman uwu,60,165,137,False,False,False,False,CTBj97e4DRsU1sp9hWwwiH_FDkE6ZTjJm8BSyO9ETGABxH20VYcdK9zR
1628,MASTER,_qWoYigF07kQRM4Td4-2tDgMnvxJp-FrlH72sOfySA0YzKc,Kapukapu,1,110,104,False,False,False,False,Kw2MnMOe66q_aujgrQRc_7zhsTli2TK46L08tZHOQbyyBis
1629,MASTER,_80u4SYvigIRPnQSTDWjby5yYCTEp4eTECT93pndev03eH_VgLx1AlGE1g,n0med0qahs,239,227,188,False,False,False,False,qsf5aN_hW4XY1LtLTv--LwWvvLtbzIspLWoDx7z6tQIHoB8uFjl9dIJ6
1630,MASTER,CwfX8A6GQMt5AAsswMmUWsHfYXHWXhIzC4E_Eaj-zUaTt2UD,TeddyRO,55,51,53,False,False,False,False,ll37mvpTaALVY9cjjll0Qt9xzWGLFii5FsO4386FrY96ERcQnZB8Bzyn
1631,MASTER,2oZO01YemseU10QeuHDMeHTV3bQf0S-tawFRkiefmfCZDj8,prius best car,6,42,37,False,False,True,False,omnf-pROg0Ccz8MHEsX9dAsjXOfxCDcVY6JG_hiz_ER9yN8jyOBZOPcX
1632,MASTER,d2LyZdzRvlGa7Dp86D8hho0k0rJyXJClXt1_HcoGv7m1X9c,Polar rat,30,76,74,False,False,False,False,SmgxgfGwxTUver3Z3HrHWs3N_SEEzOEZDmy7M-PSbwOjlQ
1633,MASTER,77AzFEB4uAKtL7e6EcoqVwF0IgTAMNNQcbhutz2ok4wojyE,Joy Chen,1,108,82,False,False,True,False,FDnWuAzAEZre1npdvSJ4FSOx7y0q7_4YTkSDk-g6YHZE16w
1634,MASTER,fUZuNLWzZqsMeoW4U-mteu7eecRYmLVRLg1_jufbCOuQMJk,Stevens,49,195,191,True,False,False,False,eRFm-q-B5PGCs2qNtWd14Ek661gUdgt5-3SaDaLROnVJNQ
1635,MASTER,OnmI0pzBARHa2Cj-pLdUthX93jh6jhk35YKs87Zt9eYZud1aVrx68LU8ag,Blonde,101,122,99,False,False,False,False,9d0fWRgtjSOrNxcWiKRJnXXnCtn5U8zMWfuUZcCuL2KMXF3AFdHepaI2
1636,MASTER,lLCALYYhvJ8PmgYSLT-ZtMwF2Avo4F1P6vOmDsaxJKdutKQk,rubert,19,132,112,False,False,False,False,WFU14IUiqkIdQw7vXAw6PC3PEmkx9uirDFjzdu6TW6tTYjgNAywlrBXC
1637,MASTER,saDDj8U-Ipm9rI0o5OLrFuC9TDfTAeIWlDx8O70KOC6EaS8,Wörst,0,154,130,False,False,True,False,nByQEP4dsHFJwFXnSPMw-QV3sPpaRqW6ZTDlTRhPhGUFIQ
1638,MASTER,0ST_L8xMD8d407xgM1_6MLCAAiSiY_-ubladqRu2eKm7dqg,i stomp on men,233,347,322,False,False,True,False,ppMs5yHyfvgfuxw2DSC5Gl2L6HXfIhadSuF3Vb-7TZFaimo
1639,MASTER,rvMhLhCWYUKDbRGurMeICzJ64pVDhmDDxkNpWSGsY3Cs76E,Zetagi,54,97,79,False,False,False,True,It2kCQaMu0-VN3S8Y_---i5sIWkjIRAEa-4WFgGYnFyCatc
1640,MASTER,lJP1NSEiNhfS4GWzEAvt6yP_sUeSGDeCBIqLNx4ohdW6VG4,Pentius,253,345,341,False,False,True,False,Rt8sQfptf5wFRCkUP_TOYz5UC1XQVZYjO8zzgg-GcUG0d1M
1641,MASTER,g_Hmf86Ub1bb6LcRlZKO2ksO9Z34P2hNLfKxlEBxbsEd4-PK,Father Blunt,127,353,335,False,False,False,False,_F5swluaoAMXJFNGjngkJa-wvF8mivQYprAcZkRXXig5BOZuavVj_zly
1642,MASTER,PhjgJV2iQrFBPWUrP335suME0UnnwyLhiG6fTY7gyQnStVjo,OP GG DECIDES LP,1,763,738,False,False,True,True,JhLvsAK5JPJZ17lzLaLyz3OzMATXRZuWhSd5-gZHJHdlYQ-adGKCKb1N
1643,MASTER,DmeAaHvfMvzaJARUZHLL8yZU-yVrEF6f-921HrUdZ0H_c0g,Ralyk,59,72,71,False,False,False,False,3bmzrW68R5UKz5R5s9hi_eJKhETkmNSSS47-2UdT6YnJSg
1644,MASTER,UQQkb9XaEw4tHcR9Ux795vnzjpP-zLDiMXyIiaHt6MgGtOmG,MagsLuvShanks,91,56,62,False,False,False,False,05kZIvTxCEWwIP3aWWjIt2C2StVwK4aPpL0gEhVHcuwQPBVhfSlbBUdw
1645,MASTER,bnVrO3sAwdfyok1bAD-Ru8XYRg3lzDfeeswGmq9DohZsFTM,1 4,0,41,23,False,False,True,False,OVXn81RitSgKetubYQ5Dd5tubQ3LpqR-Zok65SRDCJiH4b0
1646,MASTER,AEzKUmVs7lVFt6ZPS-Qi3ShD4pX7X9uF-DgDDIH4cbzeyr0,Machinekiller8,1,226,184,False,False,True,True,9EgaE6Oo23ZBKZLg1qmWsbtLsXRHub__DfSsp6JeBfi0vx8
1647,MASTER,lWZ8WUc1xqFBflYAzJPb97g_dxRMFYWU1IFqp3YmBlyqT40,HelImet,260,138,131,False,False,True,False,JnhllzMnNbdnA8X7kFsYC9zMORC9taAu8o4aZgsL-mWobr4
1648,MASTER,Je33ILrXzB0-BpYs7wBbMi-O1inD7hIeMJKuu_zW3nQp9SQ,DO IT LIKE ME,47,43,37,False,False,True,False,vPTVHX7uTRxfn64dBQz5la0Pljfmo5ZJvJPzo0Q9N4FToFQ
1649,MASTER,ZIzAoCOSbhL7YOtFyRCacnFtsTVIQ5OUWba1CPPa9wDWKKs,Aidan 2,193,139,143,False,False,False,False,kaVz6a1KxT0ECNDga-tE0wt10GOPSIQpQGabV8JbNTPHNQ
1650,MASTER,CFpdeA72UH1mYaiPHyIHbbI0iukVCqLLF1bsUyeKxcURvWx8ko7S7b6LEQ,hi im comix,34,139,125,False,False,False,False,luSVxIatdU8w4_m64k35XWslA5ASlLBqbMaan7R6TKgOzOjcAaOxvdQq
1651,MASTER,cyRs5WEeiCsKaCEg5w1DZOTjByCmoILssCTmZbe4Ypkyws8,Pee But Nutter,184,439,422,False,False,True,True,Lsqdm5K3MGOHAHHqh4V3YGG0OcISCEcMFKAiqsZ9T0gqOsc
1652,MASTER,yVMfUSzmsoV97vGUDKwGz0wQWW7fDcu69K2aFAPNSov85VpMdS4EtrLcCQ,sigyetaeyeob1,129,194,176,False,False,False,False,cYjIsnw8yWFad3lr45_oiQJoUch9dxi8p9lmkIsVUQSHKWDrko6zhgKu
1653,MASTER,keMCt_Fsra1LOiBK8PGh-SLSfh48cbim8Kp7eeBERXHtSLQ,Aidan 1,207,103,85,False,False,False,False,skRcMSLw9xNXXdVZRdwpan5WOX2mpdHAuaGIV440iTm82Rs
1654,MASTER,0mNDmh9IxTiN4FaXu2tmyOXlQeVSlvRH5dbC3jNyoyT2n_U,REMOVE WINDWALL ,52,104,52,False,False,False,False,-NIDE3sQzujh4yY476-K6svNuzmV2yEQU5vy9nS6qRSfR3U
1655,MASTER,mhmj_-ofN_AyO8UTbSZwslmbmZ7gdD5H-ejk_lGxdMZ-oaAz,RATØ,0,116,73,False,False,False,False,6rK8MvyazjINvBsz6K31jRqGJOoWOvR1fQSSAdhBIJOqqk4dAmosEpOn
1656,MASTER,PttyfS6BvuCnyfwOZHNSy1qGd0BR0K-OnS-2XfoPxYPSLBw,Sxlfmade,83,117,100,False,False,True,True,AikihNVOn_vquPn0srcJZc_vmyuZwqf0ZE85xsFqMlia70QWGUhPHj2x
1657,MASTER,UQdAdyHPLmePpfzn9dnaesY_4ERnhs6IENACto2ux9tex8g,Nelo,1,116,84,False,False,True,False,B80vBDoJxOHzZ7qNkRo1ep-6MMf9qft7Pg3QtiMqoRsrf2U
1658,MASTER,xfNJqBax252kkKpeIlNkwVlsNuYyJEjqpprnQK_AWSnnX_Y,IzateyIon,82,159,140,False,False,False,False,M83K4rHrxFxRhWYhwMGJa_ljegVW941B6LeGXJUVjWV7eJ4
1659,MASTER,rGqVC4xRSwb5JHFNzsPCbUhFJpsTgbUJcEM_Frqsj65oHEA,Murano,173,93,87,False,False,False,False,OSu99Yo3n82jHDh3hNopX3crmvEeLTSyMuLgJ2L5-2OE1Q
1660,MASTER,2sVkx5oCCh3kWoNEfEH3mDdxttf5IZ_MCVnqoJ3JSegZ3vc,1ron Revenant,18,111,101,False,False,False,False,4a-a7UChup1IPMhpcixG-2dnsKFOn2J8IK7JwU0o62kfH4I
1661,MASTER,6wRJBtKrzH22VKw8l2szjrWLwzbpdZ_nvyMp5aASCLxbbsQ,Wılson,55,130,113,False,False,False,False,nXbnXBm8I2_OGW-2byDt8ChmCbqLh89g6nX1aOPvhaea8Po
1662,MASTER,EWMQ8O9QCaUC-93VNl85wrIsYdgAL05Iei2a0cqUW0QqQYU,l M OWNER,197,96,81,False,False,False,False,rr2qye-T4ZQTr6KcdmiPvs-fhZB2PLbCfuV1uL7xlwJC3zY
1663,MASTER,eaDZ7xcrmUa8PPGwdKzdlqHgRRr44TfxS1ya_666Go2r7N8,seal on top,194,99,81,False,False,False,False,G5avCrf9rLH0U6Yq_JNyLz4gW55IxV4hSulpBo17w3kNZQ
1664,MASTER,hZBsocNErWKdxVpnvzQsD3yQ3DNVVjCSQm06Xt6rm24bEfFh,fxck boí,30,176,122,False,False,True,False,S46mGQBA6XIVSRe9Av3y1N4Futbis4Pohdc2PXc9K7n44VpSNVQ0RiF4
1665,MASTER,aWc5Wbruxl6N0gNXUoaryMqKtV3RIvh6xaKSqCUZV-Epvjo,Letter 26,29,107,89,False,False,True,False,3DrS41_SowAeoxszwKwxf8pDF5rS_dqhrkpMbMf5L8ODxXI
1666,MASTER,Fs9813yjdduye7LnWTegpn8HMlVtZqCjvWGLiorULCNw0LM,PepsiCola,128,221,205,False,False,False,False,7w8tFwt9SRKt8IhDIuEc35Dn0O1cPbu-3Ht2AupCKZ-34mM
1667,MASTER,KfOHH3jDtf67PJ6IHXZNAHFHwIqZLVH8Fq-MZffK6qLpidos,Nujabes 2005,75,282,249,False,False,True,True,w-xhyqhZj6ODWDs_Wz8fakfI0Zga3WbMvFY3Vu3fF7WGf4yNaKF57M2d
1668,MASTER,JEfZhW7YQg9jWYL8sB8RDzgATmwzBj1Aupm6PLVTSWEjTuY,Woo Mo Ring ,171,156,152,True,False,False,True,yhV0MOuRynLAFTlKbhEP9r2Ur5RhhCOcoPVV4MI60_eNFF4
1669,MASTER,mRy2nwDP9_sRdZ_40gFjrSrsn8T6Co88HMBqtEvf2qXnOLw4zSrvJx_Udg,BiigBoiiGamingTv,111,153,114,False,False,False,False,N94Wsu83jneXsA9aWOwP4lqPpRDivCJ9gFfQ0SBPBOZa4geMR6wRROGp
1670,MASTER,piUbWvtZk82iHRJG9nl-u9HzJP61FhSNPCKHLcXYNJkRDBuC,Forgive me henry,232,83,52,False,False,False,False,SzBF8Cst72n_xtA0vteb4uL1TBeqf_RFcDjKzPekF1gBhRCCLOPt4NCU
1671,MASTER,t9ZvQ22CCDpY2rRFlSGPxQLGIOq3kCzhM1mZk51jkdQ6Yt8,Méad,141,352,338,False,False,False,False,GgeVLCLGAfWvCthSYk9a9EuOoPcA_IrhWi51lEZ3KdBlvg
1672,MASTER,AkYQ9326JSCUkNHXjAtR6HKxVfHNFLEmQKGFanRCcmHDA-U,Seems to be spee,30,70,57,False,False,True,False,306BvM4q6lSNDFQScVTB0-S5yFO_eD5wwRkiE1eiSEjQKwQ
1673,MASTER,Orc9tnZbWomcmhqBkvJfajBzwR108gHq3jl9bcP0ZdExaYk,USPS Box,1,78,50,False,False,True,False,KrS0_FZtwwfDamvkgK2oMkNNqrsuJ9uurcODO3trs99rJLU
1674,MASTER,WxulRaUwLa21kmqQHbqDuRhGVRErUYvmsYRcuPWbm5eJKqI,EIise King,57,263,251,False,False,False,False,c1ZqeS66rTD0cT5qEkeJkQCb4J9tBIIh5vgOfCgRVBC8lg
1675,MASTER,p7VFZcFwcoaQuy_F-ezs3fKeVyUskC3_OgsQNQLvqpr1mPM,Whíplash,41,117,97,False,False,False,False,AuBdAv3slzw4vyFzPq6y6YCPotbE2E1kQY7NlIExJMncHMI
1676,MASTER,UIi47CG-H-wd5S3ll99htS73FSU1LC58uKTwgWly3Z0-LBo,Upper Moon Doma ,42,224,218,True,False,False,False,4bMLq6gpKLwSTDzF5yDPpWpW1b072cpD2z_6-6BzC2EiC4Tm94ZMAGYk
1677,MASTER,my-ZiGXnjc8MagyVsudPcYAFli8mVj52j0dbj7wkkobSE0g,Minmoney1,1,108,67,False,False,True,True,8OApoP-FOjyEKKgh_sfkZsmTj2Anhhh2bq2jn9NfmMjqRBU
1678,MASTER,oy2fVZyhLXWipy9gb9Vx6DtSZ-wPiJVj5gKmA1ESAXQ7veqe,Shawarma Kingdom,138,68,37,False,False,False,False,kktEyv7fuy7aevySOI-NBqK6ML6QXTUTJmSUhSiHDU5cdO4W28prwGJE
1679,MASTER,ZrY4m_GShfqt6ejnoiUmfjG_9Nzny_l74Hov5TJnyqK_mYQ,DiscoBoat,241,71,61,False,False,False,False,vT9NIifxerxuzB2vKAOQ7qNyeR9TEMjqGkBOjJZKUertfw
1680,MASTER,_lR2bxjkJhSXstdQIMQovSHjvIbfUaXhVzjAq_QKLoweB2U,Bosnia,128,100,83,False,False,False,False,uDRFURUUV67IphkhKBr-Ly37eWlPAOdDcIwqUjMNEh66fQ
1681,MASTER,Q1u1WRklDxBC5mLacg7U-m80c0hziBSFf6JW41jecSBIQciQy_JTMrFEKg,Fąng2,113,95,68,False,False,True,False,1irr9rOm5b6tZ884EVTN2xtk_tBA6dbwDspLx6HzTNlhOmzSodm-zFEn
1682,MASTER,MQMRXChlbiofselYVoJ_Y6mj_qrN0sGXEI1T1TGPmv641uo,JLand,242,198,202,False,False,False,False,e-BwYJqsdHT7JtWZCDTVSXqIuKNg6q6OCEf_uCELXDvLLQ
1683,MASTER,YhEm0wJAWeyo5nqpcPLIVNwq29tReo-hrJR59YNLKkWaB18R,durrrr1,0,80,80,False,False,False,False,lGT0R9NSZBMwMtLJCIZTgMDpfDdz3_NQGN_UA6vj85Nxjm3a8KXg_KLG
1684,MASTER,qzsWKUSpLm_FzecLnJYZSQhKA9bf_EFdaqtpZ_iyiAk97rw,ALKSJHDLKCH,187,196,192,False,False,False,False,dhSn7p5Uv7N_yH1d7zmU-aU5qMtCkw_SCfrn5DHYm0Tbitw
1685,MASTER,oGFLyERm-SkOZRdlwlX4z65UULtxty-DfolUrt4bSz0W7kk,Pleymaker,51,51,43,False,False,False,False,uek8oZ5iR2_8rdAj5rWDykcLZ8ZtZlukT-pEH9QjU8yReJA
1686,MASTER,sk8ohM8W30JrbgNn2mgvWg8ozAiXhVAdW0gVtm8lj8U_mUc,Krusty Crab,45,116,80,False,False,False,False,ksMG4hE4VATzjNPTj2XsJKEVPPdThtABXoj0FjJPJ5mbz_E
1687,MASTER,-eVBmt4X5qjU05Ufnb0NbaZUf4vAT1v7Z4XCHYt0bJLEdZQ,321ew3tqs2wswdqw,8,64,59,False,False,True,False,cWOIaA1NjCug_SrsfBQZmL2IPmyPbH4bqCVjLO-LZa1pAUo
1688,MASTER,SPtpgKDMpDa8ic7jYGT5ejx3tXdSHelNwmJRfZUt2AuSlr4,iguro,1,33,18,False,False,True,False,JwTIpOHjaT47fcrBrC1VzZQgL2FsPX6uvn6YH7XpKT4hDns
1689,MASTER,qy0Dg2f6MOC7aMaTHNBK-1IiGsxV3XGSDtQDbvaWm0CkfOA,Brian Griffin,1,45,33,False,False,True,True,vVkif0I-RDWHL51655lciKxuNVV73sHUnKWjCHGwNuu57g
1690,MASTER,Xg4rQ6scNRFKBa9ThyT2nOfhGYDh2dYKO2oU9jQu-QNQiZg,aw frick man,194,107,84,False,False,False,False,SNk6exBKAmXhnfSjDBlwJRM2MvTI-7o0-olSYzvb9pcLFA
1691,MASTER,PXPzhQE7JrotNuy1orr_KoCv-TMi7_4baj261SCzRZeqe0I,I Never Gave Up,4,70,64,False,False,False,False,OZlkXkg4FPV6-XKBnTrQXvyxBKpZyUKsCyxnEuQ4aYpK9lY
1692,MASTER,xaqTbcpeCKSZXl0egL7zLNwTpoq93XASpDNPFZh8SGvJemc,Tis Dan,33,188,175,False,False,True,False,I6Wz2DRzHHkx3cGE0iy3LDdB6hI6h4JI1qJ8gMiY5uZKkAU
1693,MASTER,QLUyte8-WsPHCGF5gAf_7SdDjsM0R-irwKt4kUcSagfb5TE,Dubba,0,130,116,False,False,True,False,qjr0RZhs3CaD1uUzWhQI4PhPdV_u5PA_y8T-5sp2LttHCQ
1694,MASTER,i286V5kvWmzpQZX8WVkrv2lJK6AbkRH2vaXnD2oqpv5Ed0M,your turn to die,57,139,128,False,False,True,True,Ukuu978lwRUaIQsTjsx6oJCt2xMe-cvRq8SUB2K3Grt2tSg
1695,MASTER,tKTKbn-AgS7v_dyOLcNCMhx6LjWRPhUQAnVJNXeWcGZ7yag,Crack9,75,102,97,False,False,False,False,moGIwZE6DDOqqNitgFQH1lnEEKHTc2-qigWOIVrlEA5XAfU
1696,MASTER,Ar8RSjtujTDeMhN4HXmC0Eb2cWGDOZwOfqBwZYho31DrR0Y,Dragarrin,249,291,284,False,False,True,True,amCKz1gV2RD7Eh5j0r3Oo4tCuc8gJR08A0C_W86OFjFUbJ0
1697,MASTER,dArFemtLaSbBxKjjYQ4Cs-e_sKQ3haKcscsHQX2g7616qiY,Nay1l,40,98,85,False,False,False,False,e2JkSRm4TyyqG-KDBi-CxabURItBH5PdFj9p-2CcmNqYXEA
1698,MASTER,2mWgF7M4TOkhad4MbidvSRMmBCp47AgWM0qk6fZevRJ8Jgg,Sonny2o9,4,76,84,False,False,False,False,BFoc27CeXR_g2Na6mBVyc5A-bYYzVYuwwGQ6_nQFzb00pA
1699,MASTER,ZfTm7rcvyL20PNjfxBIe7rlxI1Vgj-LpLHry6U9Oasyuzuw,kkaebiee,82,238,206,False,False,False,False,GAbbKZd_af3em94mc1_p7QdUb8WQTBF_VscxwqOQquqpGVI
1700,MASTER,0oypCR2FMR2Q54y6FGAxzKeAdHg5cwg6QSb3QnDa36DlSjU,ControlMageEGirl,83,104,91,False,False,False,False,R9eR9aLgHYbZ6yGEfoC2kJbtiAYZI7cOHh5zcxLYficiAQ
1701,MASTER,-MQ5l6KVbX2WArFdwhhTqj39A97rcWZGASpis1CvaQrNkDA,Shirayukihimé,0,138,120,False,False,True,False,y-yJp9v5AWyU6IcahC4UWfs7fEfdsXsRSKAPi186LeTl2Q
1702,MASTER,GB_6c9H7Z-S0iv25pauSiTGio5oHsDUZMO2BcK19gkoWb_dc,BR pipi,228,98,75,False,False,False,True,7NSztvKYpkX9h7LUhe4J_lntUGXNf4FtUZuGSwGT1jnACwdUznPfMLYr
1703,MASTER,XSBlTXOWyeygyELTyr3b0vvDxqyjmVYsi3lAfE8Iwrit-I4,Mobility,44,223,219,False,False,False,False,mbam6ILds5JHUKHUEP6wiVLm144x-ctAz8sqT6YwA1ZHMg
1704,MASTER,W6_l7pDsPMVtwt8XME2rl-YEGVQvNCqDZnXlXLYdGhy1RBE,lightrocket2,190,320,322,False,False,False,False,1rK1dPXJ-RrI_rddjHZ5Qi6sSCItlTi_CQO0b4l5zQcCm4o
1705,MASTER,nNuYnuDDX44Ths3V4jpLNCIlzWtwBCUUQ3DHmAVoBhp9L20r,WESTWOOD WARRIOR,99,145,139,True,False,False,True,K2KbrA0hd-ULExeI2g1qlOMgUrpSBuPGqs3LOAYlM7csoR2kG0mz3Dmu
1706,MASTER,Jig5dQTgS8FsRXqr3SUD651E1ELTvHsy4IohrYCsJMcExIM,Taylspin,29,321,281,False,False,False,False,zKgZKVU6D4JQ8-34h2NbDT7TXYuZGQZJi9p7r5Qrt6JvPA
1707,MASTER,n_h-bu69FA3VtxC7RIkQsNHPYEisekScGnBDI3i1RZ70DlKxRGIJ_k00Nw,Pekin your bush,223,128,76,False,False,True,False,tfPCfQ0zW_9_HUBluB1Wl9WIUv2P09dYLoL3M3feAhZEzNuDiTSxli40
1708,MASTER,3lpE9nyknBy_UEzRa7KHAiasqKuf9-Ualv1fcapN--MoMCE,ZoIa,102,685,652,False,False,True,True,osbwovaK113UNIV6J4y1t1Z7GwtyFsSPKH3nExWtZteUgKA
1709,MASTER,D1kgE5ew0smY8EMaVF0QMW_tCbWWgCryjvuYIsqS3imaqSM,Extreme Person,177,515,510,False,False,False,True,qVqQ62CPd9U1j4FDrg9F_G9MT_FKjvALFV4sNrHGwJi0hA
1710,MASTER,u3pr6hFnoaiKFfC72oxHXFW21d2s0bOt9G1vIwR6JYYPS5o,Kill1ingGod,15,423,404,False,False,False,False,OqbrNsmShQe04FQakJMssltODhbLyn7k5imTZm0Ibm_0K6o
1711,MASTER,ok51VyzBeLtaPgphtdlHd1BUqJ86KybiN3UXVoVzw8H4_YQ,M 4 S K,15,108,68,False,False,False,False,KWCLAFuyOltFHw7UzPryx9pY_q17jDE8ksDBbJn1PvU3DQ
1712,MASTER,SGChCcezk6W1LUgJ7EbTc7dQxiJGQJ_GZzWAxifphBArXUg,tysonot,59,68,70,False,False,False,False,eTbwmsnNTOfimKk3_qpHG7M1HjWty43vJ2MxCCbb1RVs4xA
